question_id,question_article_live,question_article__has_video_solution,question_title,question_hide,total_acs,total_submitted,is_new_question,difficulty,is_favor,frequency,progress
806,True,False,Domino and Tromino Tiling,False,20018,49345,False,2,False,0.924139772357393,22.213616838018304
807,True,False,Custom Sort String,False,93318,141505,False,2,False,0.9414540877768961,22.629802332946547
808,True,False,Number of Matching Subsequences,False,62188,127847,False,2,False,1.232871051498696,29.634613689243494
809,True,False,Preimage Size of Factorial Zeroes Function,False,9845,24228,False,3,False,0,0.0
810,False,False,Valid Tic-Tac-Toe State,False,35141,102407,False,2,False,1.8854552575378414,45.32082906607702
811,True,False,Number of Subarrays with Bounded Maximum,False,25702,53138,False,2,False,0.5888771775510846,14.154884767490138
812,True,False,Rotate String,False,102473,209258,False,1,False,1.5623685109203027,37.5547687692712
813,True,False,All Paths From Source to Target,False,143177,181782,False,2,False,1.4132742238182154,33.97097823726666
814,True,False,Smallest Rotation with Highest Score,False,7326,15958,False,3,False,0,0.0
815,True,False,Champagne Tower,False,34558,78269,False,2,False,0.31321537445694564,7.528781385758043
816,True,False,Design HashSet,False,125970,195919,False,1,False,0.21718524173057913,5.220497901923108
817,True,False,Design HashMap,False,189933,296907,False,1,False,2.9831841403395476,71.70702033710128
818,False,False,Similar RGB Color,False,11496,18320,False,1,False,0,0.0
819,False,False,Minimum Swaps To Make Sequences Increasing,False,43702,112725,False,2,False,1.3502929904861851,32.45709362038156
820,True,False,Find Eventual Safe States,False,54540,108229,False,2,False,0.23875144898020073,5.738886438832781
821,True,False,Bricks Falling When Hit,False,18466,57615,False,3,False,0.33520721431462625,8.057400885506889
822,True,False,Unique Morse Code Words,False,187580,236898,False,1,False,0.5764125934649795,13.855272627404776
823,False,False,Split Array With Same Average,False,20238,75175,False,3,False,0.4515699275568975,10.854420128172247
824,True,False,Number of Lines To Write String,False,44460,67720,False,1,False,0,0.0
825,True,False,Max Increase to Keep City Skyline,False,103292,122095,False,2,False,0.5797242252951367,13.934874569431408
826,False,False,Soup Servings,False,12407,29927,False,2,False,0,0.0
827,False,False,Expressive Words,False,68279,147742,False,2,False,0.4030982430978982,9.689302622928537
828,True,False,Chalkboard XOR Game,False,5274,10346,False,3,False,0,0.0
829,True,False,Subdomain Visit Count,False,126804,175934,False,1,False,3.2706053772644723,78.61578610948318
830,False,False,Largest Triangle Area,False,26720,45138,False,1,False,0.20668227426013777,4.968037287166309
831,True,False,Largest Sum of Averages,False,33087,64373,False,2,False,0.7248342803939354,17.422895818734208
832,True,False,Binary Tree Pruning,False,90155,125758,False,2,False,0.5035263212843791,12.10329985077459
833,True,False,Bus Routes,False,51197,116955,False,3,False,1.700586236520146,40.87711857882998
834,True,False,Ambiguous Coordinates,False,23685,42584,False,2,False,0.010177629410800856,0.2446404394804506
835,False,False,Linked List Components,False,57877,100101,False,2,False,0.4318372124473603,10.380103378987345
836,False,False,Race Car,False,25786,63314,False,3,False,0.81377516834856,19.56077459568299
837,True,False,Most Common Word,False,235346,517925,False,1,False,0.6846157455104765,16.456159887210937
838,True,False,Design Linked List,False,118620,451250,False,2,False,0.6547816269208666,15.73903494694454
839,True,False,Short Encoding of Words,False,41310,75217,False,2,False,1.7712248667863473,42.575064618629895
841,True,False,Shortest Distance to a Character,False,109018,155200,False,1,True,1.4123494748672234,33.94874997755623
842,False,False,Card Flipping Game,False,11086,25281,False,2,False,0.5049690916532777,12.137979830057601
843,True,False,Binary Trees With Factors,False,32811,75253,False,2,False,1.9479416378189744,46.82281886316043
850,True,False,Insert into a Sorted Circular Linked List,False,66875,203475,False,2,False,1.580291223983103,37.985578363862295
851,False,False,Goat Latin,False,120798,180231,False,1,False,0.7339691750802004,17.642471965639682
852,False,False,Friends Of Appropriate Ages,False,49887,112138,False,2,False,0.37827896780400755,9.092719846094463
853,True,False,Most Profit Assigning Work,False,27047,68505,False,2,False,0.37020309613978447,8.898599514789554
854,True,False,Making A Large Island,False,36509,77840,False,3,False,2.102787777109921,50.54486709649333
855,False,False,Count Unique Characters of All Substrings of a Given String,False,16147,34500,False,3,False,0.3024728104531774,7.2705615712067555
856,True,False,Consecutive Numbers Sum,False,47706,121241,False,3,False,3.522510316367037,84.6708439743282
857,True,False,Positions of Large Groups,False,59003,116452,False,1,False,0,0.0
858,False,False,Masking Personal Information,False,12482,27826,False,2,False,0.2421400520048648,5.8203385432195685
859,,,Design Circular Deque,False,29704,52676,False,2,False,0.5653677916137054,13.589787899104225
860,True,False,Design Circular Queue,False,123637,258541,False,2,False,1.8377315992747696,44.17369192246058
861,True,False,Flipping an Image,False,242996,309272,False,1,False,0.5710679257459893,13.726802449637923
862,False,False,Find And Replace in String,False,63803,123300,False,2,False,1.1006741450686683,26.456986760454278
863,True,False,Sum of Distances in Tree,False,21396,45376,False,3,False,1.1316261007405533,27.200981234286616
864,True,False,Image Overlap,False,44047,71657,False,2,False,0.7543016037132759,18.131204073651176
865,True,False,Robot Room Cleaner,False,82717,112632,False,3,False,2.2736241807796667,54.651274510844004
866,True,False,Rectangle Overlap,False,78029,182105,False,1,True,1.9966055361006867,47.99255662643916
867,False,False,New 21 Game,False,23650,66240,False,2,False,0.9467105081323941,22.756151302235832
868,True,False,Push Dominoes,False,29223,58014,False,2,False,0.42847713947491073,10.299337053599814
869,False,False,Similar String Groups,False,37939,89409,False,3,False,0.7777045685880084,18.693742890993477
870,False,False,Magic Squares In Grid,False,28759,75824,False,2,False,0.14310084364067333,3.439725683185673
871,True,False,Keys and Rooms,False,133991,200664,False,2,False,1.1885762356683394,28.569895887675262
872,True,False,Split Array into Fibonacci Sequence,False,26207,70622,False,2,False,0.47608267532211773,11.443634879870013
873,False,False,Guess the Word,False,78543,171179,False,3,False,3.099577097500361,74.50476655509904
874,True,False,Backspace String Compare,False,300347,636368,False,1,False,1.2081841740017116,29.04121336815762
875,True,False,Longest Mountain in Array,False,69025,177749,False,2,False,0.8011930409384704,19.258337057926234
876,False,False,Hand of Straights,False,71323,128128,False,2,False,0.7300906957516295,17.54924466789091
877,False,False,Shortest Path Visiting All Nodes,False,23648,43292,False,3,False,0.2517118845659475,6.050417398506982
878,True,False,Shifting Letters,False,31235,69156,False,2,False,0.727554988918572,17.488293693062285
879,True,False,Maximize Distance to Closest Person,False,109586,245147,False,2,False,1.2500690013488482,30.048002096276576
880,True,False,Rectangle Area II,False,15810,32554,False,3,False,1.4307461236907244,34.390951601479834
881,True,False,Loud and Rich,False,15629,29428,False,2,False,0,0.0
882,True,False,Peak Index in a Mountain Array,False,233486,325743,False,1,False,0.6684707455781461,16.06808131611799
883,False,False,Car Fleet,False,46107,103019,False,2,False,1.8231782717728777,43.82387250064243
884,False,False,K-Similar Strings,False,24666,63815,False,3,False,0.14197026127038725,3.4125497901783963
885,False,False,Exam Room,False,38906,89552,False,2,False,0.38581312859774713,9.27381903268312
886,True,False,Score of Parentheses,False,77362,119000,False,2,False,1.3577803186036475,32.63706708642725
887,True,False,Minimum Cost to Hire K Workers,False,39823,78418,False,3,False,1.113830844299353,26.77323532404326
888,False,False,Mirror Reflection,False,24580,41271,False,2,False,0.3999856423435388,9.614484805759286
889,True,False,Buddy Strings,False,94192,326530,False,1,False,0.6065800308442904,14.580409576352976
890,True,False,Lemonade Change,False,74219,142867,False,1,False,0.6064490180935014,14.57726041306191
891,False,False,Score After Flipping Matrix,False,27805,37598,False,2,False,0.5284641178637539,12.702731532613779
892,True,False,Shortest Subarray with Sum at Least K,False,47901,188909,False,3,False,1.9372549685262002,46.56594259395848
893,True,False,All Nodes Distance K in Binary Tree,False,142095,242453,False,2,False,2.6922395950755678,64.71356453861401
894,True,False,Random Pick with Blacklist,False,19220,57934,False,3,False,0.9570525742093638,23.004744318161595
895,False,False,Shortest Path to Get All Keys,False,17118,40008,False,3,False,1.0676020519255496,25.662030383629947
896,True,False,Smallest Subtree with all the Deepest Nodes,False,77615,118498,False,2,False,0.6313825863050994,15.176590457308544
897,True,False,Prime Palindrome,False,22060,88201,False,2,False,0.25562013999211797,6.1443604265411444
898,True,False,Transpose Matrix,False,102602,165923,False,1,False,0.620387826277517,14.912308588067425
899,True,False,Binary Gap,False,48398,79115,False,1,False,0.053560323833736816,1.2874335105476766
900,True,False,Reordered Power of 2,False,36525,59667,False,2,False,0.620096011674989,14.905294218637396
901,True,False,Advantage Shuffle,False,46171,90994,False,2,False,0.12621771726740147,3.033904711616596
902,True,False,Minimum Number of Refueling Stops,False,30649,93530,False,3,False,2.562992409674576,61.606840274852296
903,True,False,Implement Rand10() Using Rand7(),False,50538,109532,False,2,False,1.453925762008521,34.948122301667226
904,True,False,Leaf-Similar Trees,False,129764,201149,False,1,False,0.2298852928065599,5.525769979658116
905,True,False,Length of Longest Fibonacci Subsequence,False,39520,81824,False,2,False,0.7852389051253128,18.87484630194335
906,False,False,Walking Robot Simulation,False,26201,71273,False,1,False,0.80661428375076,19.38864787693889
907,True,False,Koko Eating Bananas,False,75298,140296,False,2,False,1.5197826968792048,36.5311303715525
908,True,False,Middle of the Linked List,False,338899,488312,False,1,False,1.1729393075084733,28.194029875783123
909,True,False,Stone Game,False,92536,137167,False,2,False,0.5435916747039888,13.066353747992649
910,True,False,Nth Magical Number,False,12284,42368,False,3,False,0.7638371250040537,18.360410112218023
911,True,False,Profitable Schemes,False,12010,29944,False,3,False,0.33395175639587793,8.027223349599964
912,True,False,Random Pick with Weight,False,180679,401838,False,2,False,3.4569973161485827,83.09610308740643
913,False,False,Random Flip Matrix,False,10668,28070,False,2,False,0,0.0
914,False,False,Random Point in Non-overlapping Rectangles,False,31120,79525,False,2,False,0.4353180712578455,10.463773042599069
915,True,False,Generate Random Point in a Circle,False,29929,76464,False,2,False,0,0.0
916,True,False,Decoded String at Index,False,29676,105388,False,2,False,0.6211999114750756,14.931828740708811
917,True,False,Boats to Save People,False,74788,151949,False,2,False,1.329877457027695,31.966363915464964
918,True,False,Reachable Nodes In Subdivided Graph,False,7679,17717,False,3,False,0.5020919437972361,12.068821611818166
919,True,False,Projection Area of 3D Shapes,False,34783,50569,False,1,False,0,0.0
920,True,False,Uncommon Words from Two Sentences,False,76248,118410,False,1,False,0.11692133805890229,2.810446949170399
921,True,False,Spiral Matrix III,False,27700,38839,False,2,False,1.0713888300574532,25.75305345285476
922,False,False,Possible Bipartition,False,78065,170935,False,2,False,0.9844479875100606,23.663249916972124
923,True,False,Super Egg Drop,False,31637,117125,False,3,False,1.3138695917153107,31.58158165948995
924,True,False,Fair Candy Swap,False,63722,107398,False,1,False,0.6141946288866669,14.76344223910419
925,False,False,Construct Binary Tree from Preorder and Postorder Traversal,False,52706,77305,False,2,False,1.711287116005482,41.134336419493515
926,True,False,Find and Replace Pattern,False,83033,109944,False,2,False,0.07603600418578389,1.8276831204530803
927,True,False,Sum of Subsequence Widths,False,11122,33393,False,3,False,0.5705448584676129,13.714229442339775
928,False,False,Surface Area of 3D Shapes,False,23584,39199,False,1,False,0.531949255217284,12.786504039884724
929,False,False,Groups of Special-Equivalent Strings,False,36890,52809,False,1,False,0.42069031570522997,10.112164588158116
930,True,False,All Possible Full Binary Trees,False,54377,70009,False,2,False,0.8963507560903097,21.545650175261454
931,True,False,Maximum Frequency Stack,False,71329,112216,False,3,False,2.1629096981385225,51.99002220965132
932,True,False,Monotonic Array,False,156076,269876,False,1,False,1.0482609193176986,25.197126132330233
933,True,False,Increasing Order Search Tree,False,128971,172233,False,1,False,0.6953146996002242,16.71333144699669
934,False,False,Bitwise ORs of Subarrays,False,20707,59257,False,2,False,1.1245141818839635,27.03003150872685
935,True,False,Orderly Queue,False,9844,18358,False,3,False,0.6931471805599453,16.66123062968521
936,False,False,RLE Iterator,False,33852,60136,False,2,False,0.6170919461276303,14.833085270357754
937,False,False,Online Stock Span,False,93126,150879,False,2,False,2.121593124009352,50.99689262664053
938,True,False,Numbers At Most N Given Digit Set,False,20687,57298,False,3,False,0,0.0
939,False,False,Valid Permutations for DI Sequence,False,9129,16364,False,3,False,0.648363577932972,15.584763823323225
